Región 13,76191207,0,Innovación Y Desarrollo Organizaciónal Capacitación Limitada,I+Do Ltda.,"Calle Miraflores N° 222, Piso28",Santiago,2307401,Otec,imasdo@imasdo.cl,,
Región 13,76483577,8,Tácticas Y Estrategias De Capacitación Limitada,Taces Capacitación Ltda.,"Bombero Adolfo Ossa 1010, Of. 216",Santiago,232211293,Otec,contacto@tacescapacitacion.cl, mainmore@u.uchile.cl,
Región 13,76082212,4,Centro De Capacitación Para Empresas Limitada,Cedecap Ltda.,"Phillips N° 16, Of. E",Santiago,226711754,Otec,contacto@cedecapltda.cl,,
Región 13,76251166,5,Servicios De Capacitacion Profesional Limitada,Talentis Ltda,Huerfanos 779 Oficina 705,Santiago,226645356,Otec,contacto@talentis.cl,javier.gonzalez@tenstep.cl,
Región 13,76523595,2,Adei Capacitaciones Limitada,Adei Ltda.,"Teatinos 371, Of. 305",Santiago,23170721,Otec,info@adei.cl,,
Región 13,76194911,K,Servicios De Capacitación Cps Limitada,Cps Otec Ltda.,"San Antoniío N° 427, Of. 316",Santiago,26640247,Otec,info@cpsotec.cl,,
Región 13,76057826,6,Centro Estudios Mas Capital Humano Limitada,Centro De Estudios Mas Capital Humano Lt,"Huerfanos 886 Oficina 511,Edificio Astor",Santiago,26640738,Otec,asalamanca@grupomch.cl,,
Región 13,76462787,3,Educación 360° Capacitaciones Spa,Educación 360° Capacitaciones Spa,"Av. Irarrázabal 2821, Of.819",Santiago,232026147,Otec,info@eucacion360.Org,lisette.pitaka@educacion360.org,
Región 13,76462965,5,Sociedad De Capacitación Avanzando Limitada,Avanzando Capacitaciones,¨Presidente Ríos N° 26 Of. 11 Espacio 1,Santiago,232006676,Otec,contacto@avanzandocapacitaciones.cl,daniel.erwin.perez@gmail,
Región 13,76099747,1,Organismo Técnico De Capacitación Alto Desempeño Limitada,Otec Aldes,"Mac-Iver N° 125, Of. N° 1302",Santiago,225193827,Otec,jcartagena@aldesconsultores.cl,,
Región 13,76058153,4,Desarrollo De Capital Humano Limitada,Dech Capacitación Ltda,"Dr. Sotero Del Rio 476, Of. 22-B",Santiago,22696794,Otec,akloques@dechcapacitacion.cl,,
Región 13,76304738,5,Innovación Y Capacitación Inasecap Limitada,Inasecap Ltda.,"Agustinas N° 1442, Of. N° 806",Santiago,90011050,Otec,rafaelmundaca@gmail.com,,
Región 13,76437171,2,Centro De Capacitación Generacción Limitada,Generacción Ltda.,"Ahumada N° 254, Of. 911",Santiago,232013854,Otec,contacto@genera-accion.cl,,
Región 13,76199618,5,Academia Técnica De Capacitación Limitada,Atecap Ltda.,"Ahumada N° 131, Of. N° 1019",Santiago,226961560,Otec,info@atecap.cl, fgalvez@inconchile.cl,
Región 13,76422527,9,Educación Language Royals Limitada,Language Royals Ltda.,"Huérfanos N° 714, Depto.N° 110-A",Santiago,26322186,Otec,ngc@royalschile.cl ,,
Región 13,76073123,4,Visión Y Emprendimiento Capacitación Limitada,Viecap Limitada,Teatinos 371 Of. 607,Santiago,232013601,Otec,info@viecap.cl,,
Región 13,76456591,6,Learning Language Center Capacitación Limitada,L.L.C. Ltda.,"Huerfanos N° 835, Of. N° 1202",Santiago,232026510,Otec,eduardo.cocever@sonico.cl,mario.cocever@sonico.cl,
Región 13,77236690,6,Instituto De Capacitación Talleres Limitada,Incatal Ltda.,"Santa Rosa Nº17, Of. 81",Santiago,232243645,Otec,incatal@incatal.cl,,
Región 13,76152520,4,Alse Desarrollo Y Capacitación Limitada,Alse Consultores Ltda.,"Los Leones Nº 2255, Oficina 302",Santiago,232038796,Otec,contacto@alse.cl,,
Región 13,76406864,5,Instituto De Capacitación Y Desarrollo Laboral  Santa Rosa Limitada,Incades Ltda,"Serrano N° 140, Of. N° 22",Santiago,28977785,Otec,contacto@incades.cl,,
Región 13,76396617,8,Sociedad De Educación Alfa Y Omega Capacitaciones Limitada,Alfa Y Omega Capacitación Limitada,"Presidente Juan Antonio Ríos N° 26, Of. 11/1",Santiago,26642350,Otec,gerencia@alfayomegacapacitacion.cl,,
Región 13,76385203,2,Capacitaciones Daff Emprende Limitada.,Daff Ltda.,"Agustinas N° 972, Of. N° 843",Santiago,26750193,Otec,enriquefuenzalida@daffemprende.cl,,
Región 13,76329129,4,Sociedad Nacional De Capacitación Limitada,Sonac Ltda.,Rogelio Ugarte N° 1574,Santiago,222227604,Otec,vvasquez@sonacapacitacion.cl,,
Región 13,76373502,8,Instituto De Capacitación Y Formación Profesional Limitada,Icafop Ltda.,"Huérfanos N° 713, Of. N° 102",Santiago,26325133,Otec,info@icafop.cl,,
Región 13,76357768,6,Entrenamiento Y Mentorias Capacitaciones Limitada,Coaching And Mentoring Ltda.,"Blas Cañas N° 469,",Santiago,29836704,Otec,joseluis.v@desarrollopersonalcam.cl,,
Región 13,76311694,8,Magno Capacitación Sociedad Limitada,Magno Ltda,"Mackiver N° 22, Of. 714",Santiago,6335293,Otec,contacto@magnocapacitacion.cl,,
Región 13,76355187,3,Instituto De Capacitación Hiram Limitada,Hiram Capacitación Limitada,"Diagonal Paraguay N° 481, Dpto. N° 44",Santiago,24813045,Otec,contacto@hiramcapacitacion.cl,,
Región 13,76112895,7,B & B Capacitación Y Conducción Limitada,B & B Limitada,"Pje. Phillips N° 16, 5° Piso Of. H",Santiago,26329429,Otec,contacto@acpetrinovic.cl,,
Región 13,76316279,6,Organismo Técnico De Capacitación Salbra Y Asociados Limitada.,Salbra Capacitaciones Ltda.,"San Martín N° 92, Of. R 18, Piso 5",Santiago,26955374,Otec,contacto@salbra.cl,,
Región 13,79544850,0,Sam Marsalli Junior Limitada,Sam Marsalli Junior Limitada,"Bandera N°84, Of. 415",Santiago,6955811,Otec,sammarsallijunior@sammarsalli.cl,,
Región 13,76346651,5,Servicio Integral De Capacitación Empresarial Limitada,Asicap Ltda.,"Av. Santa Rosa N° 79, Of. N° 51",Santiago,22227430,Otec,marcelavalero@aiscap.cl,,
Región 13,76350822,6,Ingles Siempre Capacitaciones Limitada,English Always Ltda.,Perez Valenzuela 1687 Of 3-C,Santiago,22352318,Otec,info@englishalways.cl,,
Región 13,79755150,3,Legal Publishing Chile Training Ltda,Legal Publishing Chile Training Limitada,"Miraflores Nº383, Piso 10, Of. 1002                     ",Santiago,25105000,Otec,daniela.soto@thomsonreuters.com,,
Región 13,78566330,6,Centro De Formación Técnica  Cámara De Comercio De Santiago Limitada,,Av.Ejercito Nº 306,Santiago,2801300,CFT,clopez@ccs.cl ,,
Región 13,76240637,3,Organismo Técnico De Capacitación Talento Activo Limitada,Talento Activo Capacitación Ltda.,"Diagonal Paraguay N° 481, Of. N° 35",Santiago,223709025,Otec,esteban.contrerastalentoactivo.cl,agenda.ebcg@gmail.com,
Región 13,78100880,K,Luis Suarez Y Compañía Limitada,British English Centre,"Av. Providencia 1308, Piso 2, Oficina A",Santiago,22354685,Mixto,centroinglesbritanico@gmail.com,,
Región 13,76004957,3,Acción Emprendedora Limitada,Acción Emprendedora Limitada,Nueva York N° 57 Of N° 201,Santiago,232211614,Otec,otec@accionemprendedora.org,,
Región 13,76021589,9,Deluxe Frances Capacitación Limitada,Deluxe Frances Ltda.,"Phillips N° Oficina N° 62,64 Y 66-Piso 6",Santiago,3670100,Otec,rnorambuena@deluxefrances.cl,,
Región 13,76269042,K,Sgm Sociedad De Capacitación Limitada,Sgm Capacitación Ltda,Huérfanos 1055-Of. 302,Santiago,226961225,Otec,contacto@sgmcapacitacion.cl,,
Región 13,76107576,4,Organismo Tecnico De Capacitación Suyay Limitada,Suyay Ltda.,"Agustinas 972, Of. 507",Santiago,26715565,Otec,contacto@suyayotecltda.cl,,
Región 13,76178373,4,Metacom Centro De Entrenamiento Tecnologico Limitada,Centro De Capacitación Metacom Ltda.,"Condor 750, Piso 2 - Oficina 1",Santiago,228628000,Otec,cet@cetmetacom.cl,,
Región 13,76199635,5,Servicios De Capacitación Goetz Y Lakin Limitada,Dynamic English,"Dr. Sotero Del Río N° 580, Of. 1007",Santiago,226622869,Otec,ingo@dyneng.cl,,
Región 13,76271402,7,Fomento Desarrollo Capacitación Limitada,Fodecap Limitada,Echaurren N° 34,Santiago,26728183,Otec,tito.salas@fodecap.cl,,
Región 13,76263299,3,Servicios De Capacitación Dinamo Limitada,Dinamo Capacita Limitada,"Alameda N° 1621, Of. 300",Santiago,226095511,Otec,contacto@dinamocapacita.cl,,
Región 13,76221913,1,Celume Y González Limitada,Gasset Capacitaciones Ltda.,"Ejercito N° 740, Piso 3",Santiago,27075790,Otec,coyarce@gasset.cl , contacto@gasset.cl,
Región 13,76244785,1,Sociedad Gómez Y  Compañia  Limitada,Viar Chile Capacitación Ltda.,Huérfanos N° 786 Of. N° 907,Santiago,26388516,Otec,julio.gomez@viarchile.cl,,
Región 13,76232155,6,Sociedad Comercial Navea Y Pizarro Limitada,Job And Fitness Limitada,Estado N° 215 Of. N° 713,Santiago,26331665,Otec,contacto@jobandfitness.cl,,
Región 13,76217882,6,Bailac Capacitación Limitada,Bailac Capacita,Mapocho N° 1901,Santiago,6721431,Otec,otec@capacitacionbailac.cl,,
Región 13,76247026,8,Coala Group  Centro De Capacitación Limitada,Coala Group Centro De Capacitación Ltda.,"Alameda L. Bernardo O'Higgins Nº 929, Piso 7",Santiago,26644130,Otec,daniel.tolosa@coalagroup.com , erika.tolosa@coalagroup.cl,
Región 13,76247993,1,Organismo Técnico De Capacitación Instituto Chileno Norteamericano Limitada,Otec Instituto Chileno Norteamericano,Moneda N° 1467,Santiago,226777070,Otec,ingles@norteamericano.cl,,
Región 13,76147400,6,Capacitación Integral Sercoprex Limitada,Sercoprex Limitada,"Huerfanos N° 1460, Casa 3 Of. A2",Santiago,26964295,Otec,capacitacion@sercoprex.cl,,
Región 13,76217672,6,"Acta Científica - Capacitación, Servicios De Capacitación Limitada.",Acta Servicios De Capacitación Ltda.,Ahumada N° 312 Of. N° 811,Santiago,26886338,Otec,cmoreno@acta-capacitacion.cl,,
Región 13,76179317,9,Sociedad Comercial De Capacitación Formagen Limitada,Formagen Limitada,"Avda. Libertador Bernardo O'Higgins 240, Of. 131",Santiago,226343251,Otec,info@formagen.cl,,
Región 13,76219544,5,Vector Capacitación Limitada,Vector Capacitación Ltda.,Bandera N° 465 Of. N° 407,Santiago,232076761,Otec,contacto@vectorcapacitacion.cl , mlorca@vtr.net,
Región 13,76654840,7,Cedp Centro De Capacitación Limitada,Cedp Capacitación Ltda.,"Agustinas 1185, Of. 95",Santiago,226721862,Otec,msobera@cedp.cl,,
Región 13,76183025,2,Learningplus Capacitación S.A.,Learningplus S.A./Learningplus Capacitac,Vriginia Opazo 28,Santiago,25940709,Otec,contacto@learnindplus.cl,mauricio.mardones@grupointerplus.cl,
Región 13,77586550,4,Centro De Capacitación Integral Limitada,Procapacita Ltda,"Carlos Porter Nº8 Piso.4, Of. 401",Santiago,2316787,Otec,procapacita@gmail.com,,
Región 13,76847910,0,Intecal Servicio De Capacitación Limitada,Intecal Limitada,"Fanor Velasco N° 16, Oficina 41",Santiago,225690067,Otec,sacevedo@intecalcapacitaciones.cl,,
Región 13,76183316,2,Mmy Langer Capacitaciones Limitada,Mmy Capacitaciones Ltda.,"Doctor Sótero Del Rio N° 476, Of. 32-B",Santiago,226965484,Otec,contacto@mmy.cl, milena.diaz@mmy.cl,
Región 13,76132116,1,Centro De Capacitación Teen Star Chile Limitada,Capacitación Teen Star Ltda.,"Lira 140, Oficina 201",Santiago,22227683,Otec,contacto@teenstar.cl,,
Región 13,76197728,8,Sociedad De Capacitación Asr Limitada,Asr Ltda.,Estado N° 215 Of. 1001,Santiago,226333928,Otec,capacitacion@asrcapacitacion.cl,,
Región 13,76174712,6,Sociedad De Capacitación Toledo Limitada.,Capacitalia Ltda.,Moneda N° 812 Of.708.,Santiago,224813997,Otec,contacto@capacitalia.cl,,
Región 13,76186614,1,Centro De Desarrollo De Competencias Para La Construcción Spa,Cdcc,"San Francisco 294, Of 217",Santiago,226387156,Otec,jorge.suazo@cdcc.cl,,
Región 13,76027973,0,Interactiva Capacitaciones Limitada,Iteractiva Capacitaciones,"San Antonio 19, Of. 907",Santiago,6383167,Otec,arayaperezhector@gmail.com,,
Región 13,76190241,5,Capacitaciones Bustos Y Bustos Limitada,Croma Digital Ltda.,"San Diego 965, Local 9, 2° Piso",Santiago,226727652,Otec,cromacapacitacion@hotmail.com,,
Región 13,76744820,1,Servicios Integrales De Capacitación Limitada,Sericap Ltda.,"San Antonio 427, Of. 714",Santiago,6387483,Otec,pablo.cornejo@sericap.cl,,
Región 13,79620220,3,Intec Capacitación Limitada,Intec,Santo Domigo 1083 Piso 206,Santiago,226992239,Otec,intecapacitacion@gmail.com,,
Región 13,76147665,3,Organismo Técnico De Capacitación Siete Limitada.,Capacitación Siete Ltda.,"M. Camilo Vial 1264, Población Bulnes",Santiago,6414833,Otec,otec.siete@gmail.com/ pabloarandav@gmail.com,,
Región 13,76026972,7,Servicios De Capacitación G.G.V. Limitada,G.G.V. Capacitación Y Seminarios Ltda.,"Diagonal Paraguay 481, Of. 112",Santiago,232239703,Otec,mguzman@ggvempresas.cl,,
Región 13,76072464,5,Sociedad De Capacitación Limitada,Capacitaciones Prour Ltda.,"Agustinas 853, Of. 345",Santiago,26338024,Otec,capacitacion@asuntoslaborales.cl,,
Región 13,76139786,9,Sociedad De Prestación De Servicios De Capacitación Horizon Business Group Limitada.,Horizon Business Group Ltda..,Duble Almeyda 3840,Santiago,22050775,Otec,info@horizonbusiness.cl,,
Región 13,77952700,K,"Prospectiva, Capacitaciones Y Asesorías Limitada",Prospectiva Ltda.,"Compañía 1291, Of. 903",Santiago,229838004,Otec,otec@prospectivaconsultores.cl,,
Región 13,76146145,1,Organismo Técnico De Capacitación Escudero Y Verdugo Limitada,Esver Capacitaciones,San Antonio 486,Santiago,2638284,Otec,hectorescudero2011@hotmail.cl,,
Región 13,76105596,8,Servicios De Capacitación Km Center Limitada,Km Center Ltda.,"Paris Nº836, Of. 202",Santiago,26382403,Otec,contacto@kmcenter.cl,,
Región 13,76152284,1,Sociedad Educacional Insucap Limitada.,Insucap Limitada.,Huérfanos 1055 Of. 508.,Santiago,6992805,Otec,otecicp@gmail.com,,
Región 13,76130808,4,Servicios De Capacitacion Y Gestion Captotal Limitada,Captotal Ltda,"Arturo Prat N° 1360, Piso 3, Of. 1",Santiago,23635059,Otec,projas@grupovl.cl, cfaundez@grupovl.cl,
Región 13,76125011,6,Iantar Capacitaciones Limitada,Iantar Capacitaciones Ltda.,Huérfanos N° 1055 Of. N° 409,Santiago,226882343,Otec,capacitaciones@iantar.cl , iantarcapacitaciones@gmail.com,
Región 13,76132775,5,Haccp Training Center Ltda.,Haccp Training Ltda.,"Máximo Humbser Nº527, Of.701",Santiago,6388940,Otec,rpacheco@haccpchile.cl,,
Región 13,76604890,0,Instituto De Capacitación Tecnotraining Limitada,Tecnotraining Ltda.,Compañía 1068 Of. 1004,Santiago,29832942,Otec,info@tecnotraining .cl,,
Región 13,76046343,4,Fuenzalida Y Asociados Limitada,Catalejo Consultores Ltda.,"Santa Lucia 188, Piso 5",Santiago,2233314,Otec,sfuenzalida@catalejocorp.cl,,
Región 13,87697700,1,Servicios De Capacitación Electromechanics Limitada,Electromechanics  Ltda,Pasaje República 2247 Casa 4-C,Santiago,26715592,Otec,info@elc.cl ,vpinilla@elc.cl,
Región 13,76119149,7,Lhperez Capacitación Limitada,Lhperez Capacitación Ltda.,"Diagonal Paraguay 474, Of. 51",Santiago,226647841,Otec,lhperez@lhperez.cl , lhperez@vtr.net,
Región 13,76038112,8,Capacitación Y Desarrollo Digitac  Limitada,Dimac Ltda.,"Calle Doctor Sotero Del Rio N° 508, Of. 402",Santiago,26970350,Otec,capacitacion@dimacltda.cl,,
Región 13,76111772,6,Geso Capacitación Limitada,Gesocap Ltda,Alonso Ovalle 1287 Ofic. Subterráneo,Santiago,227845284,Otec,capacitacion@gesocap.cl,,
Región 13,76121044,0,Organismo Técnico De Capacitación Gestión Y Transferencia De Conocimiento Limitada,Gtc Capacitación,Concha Y Toro N°17 Of. A,Santiago,226969022,Otec,contacto@gtc-capacitacion.cl,,
Región 13,76058394,4,Q2  Chile  Capacitacion Limitada,Q2 Chile Capacitación Ltda,San Sebastian 2812 Of 901,Santiago,29838807,Otec,consultas@q2chile.cl,,
Región 13,76731130,3,Capacitaciones Ait Chile Limitada,Capacitaciones Ait Chile Limitada,"Sierra Bella N° 1231, Of. 4",Santiago,27587960,Otec,guillermo.garcia@ait-chile.cl,,
Región 13,76093342,2,Organismo Técnico De Capacitación Bello Monte  Limitada,Apogeus Capacitación Ltda,Santo Domingo 1160 Of. 418,Santiago,226965352,Otec,domicast@gmail.com,,
Región 13,76110439,K,Gvr Capacitación Limitada,Capacitemos Chile Ltda,"Alonso De Ovalle N°1621, Of. 101",Santiago,26719497,Otec,mireya@capacitemoschile.cl,,
Región 13,76059652,3,Transversal Capacitaciones Limitada,Transcap Ltda.,Rogelio Ugarte N° 1817,Santiago,4417529,Otec,transcapltda@gmail.com,,
Región 13,76956990,1,Burboa Y Burboa Capacitaciones Limitada,Centcap Ltda,"Huérfanos Nº 1147, Of.621",Santiago,26963623,Otec,contacto@centcap.cl,,
Región 13,76091253,0,Servicios De Capacitación Impacto Limitada,Impacto Limitada,Moneda 1554,Santiago,979867323,Otec,paolapezoa@otecimpacto.cl,,
Región 13,76079859,2,"Instituto De Capacitación, Gestión De Capital Humano Limitada",Gch Ltda,Ahumada 254 Of. 701,Santiago,26880251,Otec,info@igchcapacitacion.cl,,
Región 13,76088363,8,Lqa Capacitación Empresarial Sociedad De Responsabilidad Limitada,Lqa Capacitación Empresarial,Compañia N° 1291 Of. N° 301,Santiago,26380357,Otec,lquijada@lqaconsultores.cl,mquijada@lqaconsultores.cl,
Región 13,76079222,5,Chilecap Capacitación Chile Limitada,Chilecap Ltda.,"San Antonio 19, Piso 24, Of. 2403",Santiago,26327867,Otec,contacto@chilecapcapacitacion.cl,,
Región 13,76056047,2,Centro De Capacitación  Para Organizaciones De La Minería Limitada,Cencomín Ltda.,Huerfanos 1147 Oficina 741,Santiago,226884640,Otec,director@cencomin.cl,,
Región 13,76085050,0,Instituto Nacional De Educación Y Capacitación Limitada,Inceduc Ltda.,"Amunategui N°86, Ofic. 501",Santiago,26965254,Otec,info@inceduc.cl,,
Región 13,76049038,5,Servicios De Capacitación Mupor Limitada,Mupor Capacitación Ltda.,Monjitas  527 Of. 407,Santiago,26732471,Otec,otec@mupor.cl,,
Región 13,76597680,4,Servicios De Capacitación Del Instituto Nacional Del Comercio Limitada,Instituto Nacional Del Comercio O  Inc,Merced N° 230,Santiago,23654378,Otec,nmunoz@otecinc.cl,,
Región 13,76004118,1,Sociedad De Capacitación  Firenze Limitada,Capacitación Firenze Ltada,San Isiro 134,Santiago,6339507,Otec,esandoval@firenze.cl,,
Región 13,77765960,K,Sociedad De Capacitación Empresarial Limitada,Osk Limitada,Eduardo Matte N 1910,Santiago,225550588,Otec,pcaceres@vmvmaquinaria.cl,,
Región 13,76050966,3,Organismo Técnico De Capacitación Oce Limitada,Oce Ltda. Y/O Qualitymas Ltda.,Serrano 14 Of. 705,Santiago,26337654,Otec,contacto@qualitymas.cl,,
Región 13,76587140,9,Servicios De Capacitación Hp Ltda.,Otec - Hp Ltda,Cabo Arestey Nº2464,Santiago,27844640,Otec,mrodriguez@hpcapacitacion.cl,,
Región 13,76044576,2,Edinse Capacitación Limitada,Edinse Capacitación,"Catedral N° 1009, Of.N° 408",Santiago,29548431,Otec,contactenos@edinse.cl,,
Región 13,76047487,8,Sbc Capacitación Limitada,Sbc Capacitación Ltda.,"Avda. Libertador Bernardo O'Higgins Nº 474, Of. 52",Santiago,226381667,Otec,gustavo@sbccapacitacion.cl , info@sbccapacitacion.cl,
Región 13,76935860,9,Sociedad De Capacitación  Encap Limitada,Encap Limitada,"Huérfanos 1373, Of. 407",Santiago,26716424,Otec,mmenanteau@encap.cl,,
Región 13,76039187,5,Servicios De Capacitación Y Desarrollo Limitada,Sercade Ltda.,"Diagonal Paraguay 481, Of. 24",Santiago,224427796,Otec,capacitacionesercade@gmail.com,,
Región 13,76000388,3,Capacitaciones  Acticap Chile Limitada,Acticap Ltda.,"Nataniel Cox 210, Of.55",Santiago,226889910,Otec,acticap@acticap.cl,,
Región 13,77677060,4,Capacitación Gestaa Limitada,Gestaa Ltda.,Virginia Opazo 11,Santiago,26887570,Otec,tarayab@ges.cl,taniatoon@hotmail.com,
Región 13,77759750,7,"Asesorías, Consultora Y Proyectos Educativos Educa Limitada",Educa Ltda,"Agustinas Nº 1442, Torre A-Of. 1008",Santiago,226970062,Otec,fromero@educa.cl,,
Región 13,76022648,3,Hernández Y Serrano  Limitada,Aula Capacita Ltda.,"Santa Lucía Nº344, Of. 32",Santiago,6389448,Otec,info@aulacapacita.cl,,
Región 13,76499000,5,Instituto Desarrollo Y Capacitacion Limitada,Idecap Ltda,Augusto Leguia Sur Of 602,Santiago,222319681,Otec,gerencia@idecap.cl,oliviadonoso@idecap.cl,
Región 13,76522220,6,Capacita Chile Limitada,Capacita Chile Ltda.,Padre Miguel Olivares N°1492 Piso 2,Santiago,2228618,Otec,info@capacitachile.cl,,
Región 13,76000556,8,Centro De Capacitación Laboral Chile Limitada,Cecal Chile Ltda.,"Agustinas 1022, Of. 309",Santiago,26960907,Otec,contacto@cecalchile.cl,,
Región 13,76364010,8,Servicios De Capacitación Vértice Limitada,Vértice Capacitación,"Agustinas N° 1185, Of. 91",Santiago,226716085,Otec,cmarambio@verticeconsulting.cl , carlos.marambio@verticegdr.,
Región 13,76819750,4,Centro De Capacitación Al Consumidor Limitada,Erga Omnes Ltda.,"Paseo Bulnes N° 107, Of. 43",Santiago,227065047,Otec,stefanl@odecu.cl , odecu@odecu.cl,
Región 13,76495870,5,Sophia Capacitación Limitada,Sophia Ltda.,"Santa Lucia Nº256, Of.2-B",Santiago,24811088,Mixto,sophia@sophia-capacitacion.cl,,
Región 13,76686190,3,Sociedad Educacional Planacap Limitada,Planacap,"Ismael Valdes Vergara Nª 690, Of. 15",Santiago,26387998,Otec,capacitacion@planacap.cl,,
Región 13,76628710,7,Geist Capacitación Limitada,Zeitgeist,Huérfanos 1160 Of. 614,Santiago,26711016,Otec,victor.cabrera@zeitconsultores.cl,,
Región 13,77593380,1,Centro De Investigación Para El Desarrollo Y Capacitación Limitada.,Asiste Ltda,Padre Diego De Rosales Nº 1661,Santiago,225962360,Otec,credenciales@institutoasiste.cl,,
Región 13,76240250,5,Gestión Y Capacitación Integral Limitada.,Gestión Y Capacitación Integral Ltda.,"Catedral N° 01284, Piso 8",Santiago,226384096,Otec,haperez@dintegral.cl   /mcaselli@dintegral.cl,,
Región 13,76624760,1,Formación Y Capacitación Ltda.,Forcap Ltda.,Calle Dieciocho 45 Of 602,Santiago,26711404,Otec,avera@forcap.cl,,
Región 13,79622300,6,Paulina Diard Capacitación Limitada,Paulina Diard,"Sto.Domingo 1083, Piso 2",Santiago,226966842,Otec,info@paulinadiard.cl ,borispk67@gmail.com,
Región 13,77100660,4,Instituto Chileno De La Lengua Ltda,Ichil Ltda,Avda Brasil  153,Santiago,226972728,Otec,ichil@ichil.cl,,
Región 13,77392490,2,"Capacitación Integral En Control De Emergencias, Rescates E Incendios Limitada",Fire Wall Ltda,Santa Elena Nº1870,Santiago,29960277,Otec,capacitacion@firewallfx.cl,,
Región 13,77726100,2,Sepri Capacitación Compañia Limitada,Sepri Ltda.,"Huérfanos Nº 779, Of.701",Santiago,226329013,Otec,amjimenez@sepri.cl,mjimenez@sepri.cl,
Región 13,77316830,K,Premier Capacitacion Limitada,,Santa Mónica Nº 2338,Santiago,6987054,Otec,nahumada@premiercapacitacion.cl,,
Región 13,78311660,K,Selección Y Capacitación Técnica Chilena Ltda.,Selitec Ltda,Miraflores Nº 590 Oficina 4 Piso 2,Santiago,6329342,Mixto,dbrisso@selitec.cl,,
Región 13,77995260,6,Dreesen Y Pettett Limitada,Speakeasy Limitada,"Agustinas Nº611, Of.72",Santiago,26646479,Otec,info@speakeasy.cl,,
Región 13,77911410,4,Asproc Centro De Capacitacion Limitada,Asproc Centro De Capacitación Limitada,Diagonal Cervantes 683,Santiago,22633942,Mixto,asproc@asproc.cl,,
Región 13,77359090,7,Logoacción Consultores Ltda.,,"Huerfanos N° 640, Of. N° 21-B",Santiago,226640533,Otec,logoaccion@logoaccion.com , lsuazo@logoaccion.com,
Región 13,77960750,K,Mella Consultores Limitada,Gea Consultores Ltda.,San Antonio Nº 31 Of. 805,Santiago,22200639,Otec,gea@geaconsultores.cl,,
Región 13,77032810,1,Asesoría Y Capacitación Formar Limitada,Formar  Ltda.,"Monjitas Nº737, 2º Piso",Santiago,226396481,Otec,jjimenez@montserrat.cl,,
Región 13,77713410,8,Sociedad De Desarrollo Y Promoción Educacional Enseña Limitada,Enseña Ltda.,Jaime Eyzaguirre Nº9 Of. 34,Santiago,6359673,Ent. Niv. Est.,ensena@manquehue.net,,
Región 13,77898920,4,Servicio De Gestión En Capacitación Limitada,Sgse,Santa Victoria  Nº 18,Santiago,6335650,Otec,sgc@sgc-capacitacion.cl,,
Región 13,77889160,3,Zetace Capacitación Limitada,Zc Capacitación Limitada,"Nueva York Nº 53, Of. 104",Santiago,226992313,Otec,info@consultorazc.cl, dfuentes@consultorazc.cl,
Región 13,77682510,7,Linares Y Compañía Ltda.,Linares Y Cía. Ltda. O Edutecno Capacita,Huérfanos Nº 863 Piso 2,Santiago,24398800,Otec,psalazar@edutecno.com,,
Región 13,77804040,9,Creciendo Capacitación Limitada,Creciendo Consultores,"Agustinas Nº 715, Of. 210",Santiago,223905618,Otec,bok@creciendo.cl , armando.bok@gmail.com,
Región 13,77727690,5,Valero Servicios Educacionales Limitada,Valeduc   Ltda.,"Santa Rosa Nº 79, Of.35",Santiago,26347501,Otec,valeduc@valeduc.cl,,
Región 13,77714460,K,Centro Nacional De Capacitación Kaoru Ishikawa Limitada,Ki Capacitación,Serrano Nº63  Of. 32,Santiago,4810134,Otec,centroki@entelchile.net,,
Región 13,79968580,9,Academia De Recuperación Miraflores Limitada,Academia De Estudios Miraflores Ltda.,"San Ignacio Nº 8, Piso 3.",Santiago,6994229,Ent. Niv. Est.,contacto@academiamiraflores.cl,,
Región 13,77666900,8,Gestion Y Capacitacion En Informatica Y Otros Ltda.,Gescap Ltda,"Cóndor Nº 870, Dpto. 0, Piso 3",Santiago,26389289,Otec,gerencia@gescap.cl,,
Región 13,78895940,0,Gougain Ahumada Limitada,Yanquiray  Limitada,Moneda  Nº2350,Santiago,6996019,Ent. Niv. Est.,CYANQUIRAY@YAHOO.COM,,
Región 13,77651130,7,Abc Escuela De Conductores Limitada,Abc Conducción Ltda.,Blas Cañas Nº 477,Santiago,6381813,Otec,contacto@abcconduccion.cl,,
Región 13,78882750,4,Capacitación E Información Laboral Limitada,Boletin De Informacion Laboral Y Tributa,Arturo Prat Nº 1268,Santiago,229640600,Otec,cmontero@boletindeltrabajo.cl,,
Región 13,77522730,3,Gestión Y Desarrollo En Capacitación  Limitada,G & D Capacitación,"Agustinas Nº 611,  Of. 61",Santiago,227065776,Mixto,lvaldes@capacitacionchile.cl ,,
Región 13,78702760,1,Cip Chile Capacitación Limitada,"Cip Chile Ltda, Centro De Ingenieria",Aníbal Letelier Nº741-A,Santiago,26952532,Otec,capacitacion@cipchile.cl , squezada@cipchile.cl,
Región 13,77443900,5,Consultores Y Asesores En Capacitación Chile Limitada,Mundolaboral.Cl,Paseo Bulnes 107 Oficina 51,Santiago,226710828,Otec,info@mundolaboral.cl , jmsarmiento@mundolaboral.cl,
